network,app,setting,num_nodes,storage,_notes,_ignore
,,,,,"APP: Ycsb, STORAGE: Full, SHARDING: Sharding { num_shards: 1, num_shard_faulty_nodes: 1 }, NETWORK: Lan, NUM_CONCURRENT: 15000, CACHE_SIZE: 4000000, THETA: 1.24, READ_RATIO: 0.95, NUM_KEYS: 100000000 ",true
Lan,Ycsb,Big,70,14845376,
Lan,Ycsb,Big,70,14953124,
Lan,Ycsb,Big,70,14842852,
Lan,Ycsb,Big,70,14838876,
Lan,Ycsb,Big,70,14951124,
Lan,Ycsb,Big,70,14842440,
Lan,Ycsb,Big,70,14841704,
Lan,Ycsb,Big,70,14734452,
Lan,Ycsb,Big,70,14950732,
Lan,Ycsb,Big,70,14952288,
Lan,Ycsb,Big,70,14733164,
Lan,Ycsb,Big,70,14734336,
Lan,Ycsb,Big,70,14837012,
Lan,Ycsb,Big,70,14950848,
Lan,Ycsb,Big,70,14844612,
Lan,Ycsb,Big,70,14944216,
Lan,Ycsb,Big,70,14840664,
Lan,Ycsb,Big,70,14955272,
Lan,Ycsb,Big,70,14844636,
Lan,Ycsb,Big,70,14844784,
Lan,Ycsb,Big,70,14939268,
Lan,Ycsb,Big,70,14833148,
Lan,Ycsb,Big,70,14845836,
Lan,Ycsb,Big,70,14844544,
Lan,Ycsb,Big,70,14842196,
Lan,Ycsb,Big,70,14953948,
Lan,Ycsb,Big,70,14846244,
Lan,Ycsb,Big,70,14841884,
Lan,Ycsb,Big,70,14619776,
Lan,Ycsb,Big,70,14623340,
Lan,Ycsb,Big,70,14842756,
Lan,Ycsb,Big,70,14840896,
Lan,Ycsb,Big,70,14731092,
Lan,Ycsb,Big,70,14946344,
,,,,,"APP: Ycsb, STORAGE: Big, SHARDING: Sharding { num_shards: 1, num_shard_faulty_nodes: 18 }, NETWORK: Lan, NUM_CONCURRENT: 15000, CACHE_SIZE: 4000000, THETA: 1.24, READ_RATIO: 0.95, NUM_KEYS: 100000000 ",true
Lan,Ycsb,Big,55,19031316,
Lan,Ycsb,Big,55,18926176,
Lan,Ycsb,Big,55,18714032,
Lan,Ycsb,Big,55,19034784,
Lan,Ycsb,Big,55,18706816,
Lan,Ycsb,Big,55,19034032,
Lan,Ycsb,Big,55,18720928,
Lan,Ycsb,Big,55,19036356,
Lan,Ycsb,Big,55,18823404,
Lan,Ycsb,Big,55,18927656,
Lan,Ycsb,Big,55,19034344,
Lan,Ycsb,Big,55,19032692,
Lan,Ycsb,Big,55,18930160,
Lan,Ycsb,Big,55,18824148,
Lan,Ycsb,Big,55,18709068,
Lan,Ycsb,Big,55,19029128,
Lan,Ycsb,Big,55,18719452,
Lan,Ycsb,Big,55,18708016,
Lan,Ycsb,Big,55,18716996,
Lan,Ycsb,Big,55,18716536,
Lan,Ycsb,Big,55,18927432,
Lan,Ycsb,Big,55,18924492,
Lan,Ycsb,Big,55,18711412,
Lan,Ycsb,Big,55,18711868,
Lan,Ycsb,Big,55,18716400,
Lan,Ycsb,Big,55,18714816,
Lan,Ycsb,Big,55,18826292,
Lan,Ycsb,Big,55,18930604,
Lan,Ycsb,Big,55,18923496,
Lan,Ycsb,Big,55,19032712,
Lan,Ycsb,Big,55,18823808,
Lan,Ycsb,Big,55,18927404,
Lan,Ycsb,Big,55,18932552,
Lan,Ycsb,Big,55,18716448,
Lan,Ycsb,Big,55,18711144,
Lan,Ycsb,Big,55,18928080,
Lan,Ycsb,Big,55,18926148,
,,,,,"APP: Ycsb, STORAGE: Big, SHARDING: Sharding { num_shards: 1, num_shard_faulty_nodes: 13 }, NETWORK: Lan, NUM_CONCURRENT: 15000, CACHE_SIZE: 4000000, THETA: 1.24, READ_RATIO: 0.95, NUM_KEYS: 100000000 ",true
